sql,DN:sum merge cost,CN:Request complete
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,82.0,            879 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,92.0,            944 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,74.0,            884 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,121.0,           1067 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,115.0,            968 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,91.0,            840 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,84.0,            889 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,90.0,            900 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,95.0,            911 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,79.0,            920 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,91.0,            969 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,84.0,            973 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,101.0,           1142 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,96.0,           1005 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,97.0,           1000 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,85.0,           1066 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,92.0,           1070 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,78.0,            894 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,99.0,           1080 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,85.0,            972 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,86.0,            941 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,87.0,           1084 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=8 allow filtering;,109.0,            996 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,84.0,            914 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,88.0,           1073 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,74.0,            885 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,103.0,            973 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,114.0,            961 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,82.0,            854 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,88.0,           1058 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,87.0,            973 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,79.0,            929 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,114.0,           1021 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,85.0,            940 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,117.0,           1058 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,98.0,            954 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,99.0,           1030 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,84.0,            949 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,104.0,            991 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,95.0,            986 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,90.0,           1072 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,81.0,            989 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,80.0,            804 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,92.0,            998 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,100.0,            991 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,83.0,            905 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,78.0,            896 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,89.0,            854 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,76.0,            973 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,70.0,            843 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,85.0,            874 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,98.0,           1020 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=9 allow filtering;,111.0,           1105 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,77.0,            944 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,103.0,            984 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,73.0,            974 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,81.0,            913 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,105.0,           1137 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,101.0,            940 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,88.0,            926 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,97.0,            826 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,121.0,            970 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,93.0,            915 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,127.0,           1078 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,126.0,            965 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,117.0,           1030 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,101.0,           1010 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,83.0,            901 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,102.0,            983 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,94.0,            894 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,93.0,            825 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,106.0,            974 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,72.0,            857 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,72.0,            837 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,117.0,            985 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,91.0,           1018 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,113.0,            961 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,91.0,            914 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,93.0,            919 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,84.0,            996 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,94.0,            946 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,99.0,           1076 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=10 allow filtering;,103.0,           1011 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,103.0,            872 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,86.0,            899 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,80.0,            927 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,121.0,           1056 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,108.0,           1088 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,104.0,           1112 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,101.0,           1000 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,113.0,            915 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,147.0,           1058 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,89.0,            922 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,100.0,            991 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,92.0,            921 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,79.0,            926 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,132.0,           1046 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,98.0,           1030 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,116.0,           1021 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,103.0,           1112 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,155.0,           1091 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,97.0,            929 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,133.0,           1087 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,106.0,            964 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,132.0,            991 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,97.0,            894 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,96.0,            947 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,76.0,            866 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,71.0,           1001 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,91.0,            871 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,80.0,           1163 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,77.0,            922 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=11 allow filtering;,73.0,           1018 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,73.0,            956 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,77.0,            871 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,98.0,           1013 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,101.0,            987 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,85.0,            972 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,108.0,            957 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,105.0,            917 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,97.0,            953 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,140.0,           1005 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,82.0,            928 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,132.0,           1049 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,96.0,            968 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,113.0,           1061 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,95.0,            944 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,108.0,            962 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,115.0,           1147 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,101.0,            974 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,122.0,           1031 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,113.0,            989 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,106.0,            989 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,110.0,            919 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,118.0,            907 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,131.0,            899 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,103.0,            938 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,89.0,            933 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,103.0,           1011 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,86.0,            989 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,78.0,            927 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,76.0,            926 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=12 allow filtering;,94.0,           1012 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=13 allow filtering;,81.0,           1081 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=13 allow filtering;,110.0,            895 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=13 allow filtering;,129.0,           1128 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=13 allow filtering;,108.0,           1002 
select count(*) from red.dm1 where pkey=1 and ck1=1 and ck2=1 and ck3>=1 and ck3<=13 allow filtering;,92.0,           1006 
